placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,phoneNumber,,,,,,,,imgUrl,isClaimed,query,timestamp,website
"https://www.google.com/maps/place/The+Golden+Dragon+Restaurants/@28.6402504,77.2848012,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Preet+Vihar!3m4!1s0x390cfca9d8b2f5ad:0x998e50573be2628e!8m2!3d28.6369328!4d77.2859859?hl=en",The Golden Dragon Restaurants,3.8,219,Chinese restaurant,Reservations required · Cozy · Casual,"Shop No. 25, 27,28, V3S Mall, Preet Vihar, New Delhi, Delhi 110092, India","J7PP+Q9 Delhi, India",+91 11 4304 3846,,,,,,,,,,Restaurants in Preet Vihar,2020-02-17T11:23:50.857Z,
"https://www.google.com/maps/place/Gupta+Chat+Corner/@28.6402504,77.2848012,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Preet+Vihar!3m4!1s0x390cfb5469f5bca3:0x7b6b7751169b694f!8m2!3d28.6342929!4d77.2908723?hl=en",Gupta Chat Corner,4,242,Fast food restaurant,Casual · Good for kids · Groups,"Unnamed Road, Block A, Preet Vihar, Delhi, 110092, India","J7MR+P8 Preet Vihar, Delhi, India",+91 99112 87086,,,,,,,,,TRUE,Restaurants in Preet Vihar,2020-02-17T11:23:52.089Z,guptachatcorner.business.site
"https://www.google.com/maps/place/South+Indian+Corner/@37.0625,-95.677068,4z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba7d2c3ea1f:0x268178f43bf84d0b!8m2!3d28.6818008!4d77.3203964?hl=en",South Indian Corner,3.9,449,South Indian restaurant,Cash-only · Casual · Good for kids,"H-72, Badrinath Mandir Rd, Pocket H, Dilshad Garden, New Delhi, Delhi 110095, India","M8JC+P5 Dilshad Garden, New Delhi, Delhi, India",+91 99998 75341,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNw5amK6NaZbzEGKMkdPUtPI0kVCjdUOg3gnRSw=w408-h290-k-no,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:04.550Z,
"https://www.google.com/maps/place/Kovilakam+Restaurant/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba95f819f9f:0x9ec8756f0971c20b!8m2!3d28.6840299!4d77.3268108?hl=en",Kovilakam Restaurant,4.2,272,Kerala restaurant,Cash-only · All you can eat · Casual,"F-1/LG-1,Mrignaini Chowk, Dilshad Colony, Delhi, 110095, India","M8MG+JP Delhi, India",+91 85108 11595,,,,,,,,,,Restaurants in Dilshad garden,2020-02-17T11:24:06.415Z,
"https://www.google.com/maps/place/Scoops+%E2%80%98n%E2%80%99+Shakes/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfb045b140e5d:0xd6696b62bf719308!8m2!3d28.6884852!4d77.3103955?hl=en",Scoops ‘n’ Shakes,5,17,Restaurant,Casual · Good for kids · Groups,"350 A, Pocket E, Block A, GTB Enclave, Dilshad Garden, Delhi, 110093, India","M8Q6+95 Delhi, India",,,,,,,,,,,Restaurants in Dilshad garden,2020-02-17T11:24:08.899Z,
"https://www.google.com/maps/place/Bikanervala+Dilshad+Garden+-+Indian+Restaurant+in+New+Delhi/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfb09a5c586f3:0x848b567b163d1446!8m2!3d28.676378!4d77.3170263?hl=en",Bikanervala Dilshad Garden - Indian Restaurant in New Delhi,3.9,1700,Modern Indian restaurant,All you can eat · Cozy · Casual,"House No:-ZB-9-10-11/487, Dilshad Garden GT Road, Next To HP Petrol Pump, New Delhi, Delhi 110095, India","M8G8+HR Delhi, India",+91 88000 13068,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:11.056Z,bikanervala.com
"https://www.google.com/maps/place/Prince's+Baba+Hotel/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba8f674fddf:0xd917f79b947f15dd!8m2!3d28.6822891!4d77.3227158?hl=en",Prince's Baba Hotel,4.1,358,North Indian restaurant,Late-night food · Casual · Vegetarian options,"Dilshad Garden, Pocket E, Block P, Dilshad Garden, Delhi, 110095, India","M8JF+W3 Dilshad Garden, New Delhi, Delhi, India",+91 11 4343 4043,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:12.954Z,
"https://www.google.com/maps/place/24+hunger+cafe+n+resto./@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba77dc1d557:0x97d9766a23c784e3!8m2!3d28.6784763!4d77.3139232?hl=en",24 hunger cafe n resto.,5,22,Restaurant,Casual · Good for kids · Groups,"488/4, Sagar Market, Block A, Dilshad Garden, Delhi, 110095, India","M8H7+9H Dilshad Garden, New Delhi, Delhi, India",,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipN_9KuPDUqpIoPv7BWpfrzTGY7VoMRTwK9CSwHl=w408-h306-k-no,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:16.623Z,business.site
"https://www.google.com/maps/place/Paradise+Restaurant/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba870b64ddb:0xf90342241a56d4d3!8m2!3d28.6811555!4d77.3214459?hl=en",Paradise Restaurant,3.5,299,North Indian restaurant,All you can eat · Breakfast · Cozy,"14- A, Pocket I, Opp. Pummy Sweets Corner, I Pocket, Dilshad Garden, Delhi, 110095, India","M8JC+FH Dilshad Garden, New Delhi, Delhi, India",+91 85273 81444,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:19.517Z,
"https://www.google.com/maps/place/Flavours+sweet+N+spicy/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfbea71ab4361:0xfc426ccd889dbe7a!8m2!3d28.6809725!4d77.3200581?hl=en",Flavours sweet N spicy,4.1,120,North Indian restaurant,Casual · Good for kids · Groups,"142-A, Pocket H, Dilshad Garden, Delhi, 110095, India","M8JC+92 Dilshad Garden, New Delhi, Delhi, India",+91 11 4110 1821,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:22.860Z,
"https://www.google.com/maps/place/Roms+Pizza/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfb53c7d38391:0xb26747f0ffb541b7!8m2!3d28.6820577!4d77.3231151?hl=en",Roms Pizza,4.2,152,Pizza restaurant,Casual · Good for kids · Groups,"Shop No. 1, 393A, Pocket J & K, Dilshad Garden, Delhi, 110095, India","M8JF+R6 Dilshad Garden, New Delhi, Delhi, India",+91 97104 51010,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:26.664Z,zomato.com
"https://www.google.com/maps/place/ADDA+347/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba7164996f3:0x645bc6bf4a82ab32!8m2!3d28.6806208!4d77.3167713?hl=en",ADDA 347,4.1,215,Fast food restaurant,All you can eat · Outdoor seating · Casual,"shop no:10, Mantri Arcade, chetak complex, back side, Dilshad Garden, Delhi 110095, India","M8J8+6P Dilshad Garden, New Delhi, Delhi, India",+91 88518 78630,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:31.022Z,business.site
"https://www.google.com/maps/place/Guru+Nanak+Rasoi/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba0e1577e4d:0x7ac9717422fbcd2a!8m2!3d28.6807427!4d77.3133621?hl=en",Guru Nanak Rasoi,3.9,456,Vegetarian restaurant,All you can eat · Casual · Vegetarian options,"Shop No 3 pkt A&B chwonk near Hari Wardi Govt School A Block, Dilshad Garden, New Delhi, Delhi 110095, India","M8J7+78 Delhi, India",+91 98109 92233,,,,,,,,,,Restaurants in Dilshad garden,2020-02-17T11:24:32.201Z,
"https://www.google.com/maps/place/Sanjhi+Angeethi/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfbbcf2049055:0x7b592b3eec311024!8m2!3d28.6781487!4d77.3084745?hl=en",Sanjhi Angeethi,4.5,23,Biryani restaurant,Casual · Good for kids · Groups,"Block B, Dilshad Garden, Delhi, 110095, India","M8H5+79 Delhi, India",+91 98990 62102,,,,,,,,,,Restaurants in Dilshad garden,2020-02-17T11:24:33.644Z,
"https://www.google.com/maps/place/Tandoor+Point/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba87f862e4f:0x3d4f0b98ca4b53d4!8m2!3d28.6817257!4d77.3211269?hl=en",Tandoor Point,4.1,138,North Indian restaurant,Casual · Groups · Delivery,"L 238A, Dilshad Garden, near Pummy Sweet Corner, Delhi, 110095, India","M8JC+MF Delhi, India",+91 11 2258 9886,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:35.987Z,
"https://www.google.com/maps/place/Mathur's+Kitchen/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba3e2332d7b:0xb43a44d97e473030!8m2!3d28.6843584!4d77.3141934?hl=en",Mathur's Kitchen,3.9,166,Mughlai restaurant,Late-night food · Casual · Vegetarian options,"GTB Enclave, Dilshad Garden, New Delhi, Delhi 110095, India","M8M7+PM Dilshad Garden, New Delhi, Delhi, India",+91 85100 00491,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:38.402Z,
"https://www.google.com/maps/place/Rasoi+(Veg+-+Non+Veg)/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba907780395:0x213665a05ad0c967!8m2!3d28.6816767!4d77.3218752?hl=en",Rasoi (Veg - Non Veg),3.6,920,North Indian restaurant,All you can eat · Cozy · Casual,"L-35A, Main Market, Dilshad Garden, Delhi, 110095, India","M8JC+MQ Delhi, India",+91 11 2213 1010,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOQu6nkB8304CtbjPkophi9aqNYXvvWCYR3Yl8R=w408-h306-k-no,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:40.686Z,
"https://www.google.com/maps/place/Cafetorium/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfb261f558c99:0xf265d688160fe11e!8m2!3d28.678227!4d77.312738?hl=en",Cafetorium,3.2,31,Fast food restaurant,Casual · Good for kids · Groups,"Shop no B1/G3 Block B, Badrinath Mandir Rd, Block B, Mcd Colony, Dilshad Garden, Delhi, 110095, India","M8H7+73 Dilshad Garden, New Delhi, Delhi, India",+91 99101 27827,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:42.683Z,
"https://www.google.com/maps/place/Neelagiri+Restaurant/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfbc40b228e81:0xbc9863e6a3a5e3b9!8m2!3d28.6868129!4d77.3098018?hl=en",Neelagiri Restaurant,4.3,158,Kerala restaurant,Casual · Good for kids · Groups,"Pocket E, Block A, GTB Enclave, Dilshad Garden, Delhi, 110093, India","M8P5+PW Dilshad Garden, New Delhi, Delhi, India",+91 98112 12288,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:44.479Z,
"https://www.google.com/maps/place/Shubham+Restaurant/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba11da679b9:0xb71b3318abc97037!8m2!3d28.6778954!4d77.3153065?hl=en",Shubham Restaurant,3.6,242,South Indian restaurant,All you can eat · Casual · Vegetarian options,"A 41/1, Car Market, Dilshad Garden, near Gurudwara, Delhi, 110095, India","M8H8+54 Delhi, India",+91 11 2213 9000,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOgZSluGyQUetf9qD28Qu51lc7p8_yiVGLnMeKj=w408-h306-k-no,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:46.613Z,
"https://www.google.com/maps/place/Veer+Ji+Punjabi+Tadka/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba61484928b:0x41c108726ac10090!8m2!3d28.6836696!4d77.3196194?hl=en",Veer Ji Punjabi Tadka,4.8,24,Punjabi restaurant,Casual · Good for kids · Groups,"Sri Ayyappa Mandir Rd, Block E, Block L, Dilshad Garden, Delhi, 110095, India","M8M9+FR Dilshad Garden, New Delhi, Delhi, India",+91 98111 11622,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:49.015Z,
"https://www.google.com/maps/place/Pummy+Restaurant+And+Sweets/@28.6824313,77.3088879,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Dilshad+garden!3m4!1s0x390cfba879ff0e11:0xd5e56f9b16c098de!8m2!3d28.6812839!4d77.3213073?hl=en",Pummy Restaurant And Sweets,3.5,918,North Indian restaurant,Breakfast · Casual · Good for kids,"4A, Pocket L Dilshad Garden Rd, Block L, Dilshad Garden, New Delhi, Delhi 110095, India","M8JC+GG Dilshad Garden, New Delhi, Delhi, India",+91 72908 07079,,,,,,,,,TRUE,Restaurants in Dilshad garden,2020-02-17T11:24:51.246Z,
"https://www.google.com/maps/place/Cafe+On+3/@37.0625,-95.677068,4z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce488aeb3074d:0x7ebfdc4a1957fbfb!8m2!3d28.5905815!4d77.2984309?hl=en",Cafe On 3,4.2,649,North Indian restaurant,Late-night food · All you can eat · Cozy,"Holiday Inn New Delhi, Mayur Vihar, Noida, Delhi 110091, India","H7RX+69 Mayur Vihar, New Delhi, Delhi, India",+91 88606 34441,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOFQXrpRKSoxTINuA1cnD5qDXdanNHA447-CThC=w426-h240-k-no,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:03.671Z,ihg.com
"https://www.google.com/maps/place/Angithi+Indian/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4a262b5ef0f:0xb9bfec4e599fcc26!8m2!3d28.6091139!4d77.2949526?hl=en",Angithi Indian,3.8,821,North Indian restaurant,Late-night food · All you can eat · Cozy,"Next to Kukreja Hospital, 33 - D, 1st Floor, Above PNB, Block C, Acharya Niketan, Mayur Vihar, New Delhi, Delhi 110091, India","J75V+JX Mayur Vihar, New Delhi, Delhi, India",+91 11 2275 3000,,,,,,,,https://lh4.googleusercontent.com/proxy/hhGz7jWVhP4tL8Ny1q-lsqGs3w-zNE_FPufVUgPodHFOwtlkWZezemuUIktnuEufAZxBiURHE0PSETmsahOsbBJTlkMr9MNDjgoTmDH4LbzLQcoQ1eoPf3R2JIuIUwxM1vJSEXZQvRk3uZMr4bpBfQV7DV6FCcA=w420-h240-k-no,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:05.640Z,
"https://www.google.com/maps/place/Rockers+And+Shockers/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce485bd92048f:0x1ed512db88e2ce20!8m2!3d28.5926399!4d77.2964949?hl=en",Rockers And Shockers,4.1,249,Chinese restaurant,Late-night food · Cozy · Casual,"S-20, Second Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India","H7VW+3H Delhi, India",+91 11 2274 7442,,,,,,,,,,Restaurants in Mayur Vihar,2020-02-17T11:25:07.593Z,
"https://www.google.com/maps/place/Infinity+-+Crowne+Plaza+Mayur+Vihar/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce497de69b93d:0x196a23ff8ec2585d!8m2!3d28.5899148!4d77.298005?hl=en",Infinity - Crowne Plaza Mayur Vihar,4.1,152,Family restaurant,All you can eat · Cozy · Casual,"Plot No 13B Crowne Plaza Hotel, Mayur Vihar, New Delhi, Delhi 110091, India","H7QX+X6 Mayur Vihar, New Delhi, Delhi, India",+91 84471 44445,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:09.120Z,ihg.com
"https://www.google.com/maps/place/Great+Plates/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce485ea26bc0d:0x8b03da34435a8def!8m2!3d28.5919063!4d77.2968408?hl=en",Great Plates,3.9,218,Mughlai restaurant,Late-night food · Cozy · Casual,"Shop No. 1,2,3, DLF Galleria Mall, District Centre, Mayur Vihar, New Delhi, Delhi 110091, India","H7RW+QP Mayur Vihar, New Delhi, Delhi, India",+91 11 2271 2233,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:10.710Z,
"https://www.google.com/maps/place/UDUPI+DARSHHINI/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4987d628ae9:0xdb41c6dd293563ce!8m2!3d28.6074457!4d77.2956501?hl=en",UDUPI DARSHHINI,4.1,915,South Indian restaurant,All you can eat · Cozy · Casual,"A,, 24/C, Acharya Niketan, Mayur Vihar, MAYUR VIHAR, Delhi 110091, India","J74W+X7 Mayur Vihar, New Delhi, Delhi, India",+91 96436 86168,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:12.694Z,
"https://www.google.com/maps/place/Shop+no.+9,+Slice+Of+Heaven,+A-13,+Block+B,+Acharya+Niketan,+Mayur+Vihar,+New+Delhi,+Delhi+110091,+India/@28.5984251,77.2867543,15z/data=!4m5!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m1!1s0x390ce584f7d38ba3:0x7162f7d6b08eeaf1?hl=en",Slice Of Heaven,5,14,Pizza restaurant,Casual · Good for kids · Groups,"Shop no. 9, A-13, Block B, Acharya Niketan, Mayur Vihar, New Delhi, Delhi 110091, India","J75V+3Q Mayur Vihar, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:14.393Z,
"https://www.google.com/maps/place/Sagar+Ratna/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4a21f55d619:0xb3b77c5902293b90!8m2!3d28.6090303!4d77.2926242?hl=en",Sagar Ratna,3.8,921,South Indian restaurant,All you can eat · Cozy · Casual,"Plot No.1, First Floor, N Pandav Nagar, Acharya Niketan, Mayur Vihar, New Delhi, Delhi 110091, India","J75V+J2 Delhi, India",+91 11 2275 1576,,,,,,,,https://lh5.googleusercontent.com/proxy/83wK3q80Cl3m0BUbDwUICOuahr1v4-0D4Mb9Z9dIy3EJv3YE5UKYirL5ksVdoV9fcXttQkbjLBiUIfPXCHM-2Eb3UCD5evntxlKN_NPAiOz2Rk7NXYN6iUrlLZYjLKN0zt3_NDRBChHmBbRKckVI4RLz6eVWVQ=w420-h240-k-no,,Restaurants in Mayur Vihar,2020-02-17T11:25:15.924Z,sagarratna.in
"https://www.google.com/maps/place/Mayur+Restaurant/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4a272e01ffd:0xf47e2fa174e4e986!8m2!3d28.6082255!4d77.2937647?hl=en",Mayur Restaurant,3.8,105,Asian restaurant,Casual · Good for kids · Groups,"Block C, Shashi Garden, Mayur Vihar, New Delhi, Delhi 110091, India","J75V+7G Delhi, India",+91 95408 15354,,,,,,,,,,Restaurants in Mayur Vihar,2020-02-17T11:25:18.030Z,
"https://www.google.com/maps/place/Rolls+Mania/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce512883af073:0xf69613447df3cc0a!8m2!3d28.6075347!4d77.2956881?hl=en",Rolls Mania,4.4,52,Fast food restaurant,Casual · Good for kids · Groups,"C-28, Market, Block B, Acharya Niketan, Mayur Vihar, New Delhi, Delhi 110091, India","J75W+27 Mayur Vihar, New Delhi, Delhi, India",+91 95604 83511,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:19.449Z,rollsmania.com
"https://www.google.com/maps/place/MOC+The+American+Restaurant/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4992226b355:0x2f886b4b23a9a1db!8m2!3d28.6044231!4d77.2935572?hl=en",MOC The American Restaurant,4.1,352,Fast food restaurant,Casual · Vegetarian options · Good for kids,"101, Khudi Ram Bose Marg, Pratap Nagar, Mayur Vihar, New Delhi, Delhi 110091, India","J73V+QC Mayur Vihar, New Delhi, Delhi, India",+91 78385 66440,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:21.237Z,mocrestaurant.com
"https://www.google.com/maps/place/ROYAL+TAKE+AWAY/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce49798623fff:0x614666e8fcff923e!8m2!3d28.605796!4d77.299398?hl=en",ROYAL TAKE AWAY,4,434,North Indian restaurant,Casual · Groups · Delivery,"pocket -3 market,mayur vihar-1, Delhi, 110091, India","J74X+8Q Delhi, India",+91 11 4331 7729,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:23.423Z,
"https://www.google.com/maps/place/Village-+The+House+Of+Food/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4a21442eb3b:0x2b1cd86e10f1c1c9!8m2!3d28.6089!4d77.293555?hl=en",Village- The House Of Food,3.9,733,South Indian restaurant,Late-night food · All you can eat · Outdoor seating,"B-1 Acharya Niketan Mayur Vihar Phase-1, Delhi, 110091, India","J75V+HC Delhi, India",+91 95600 99649,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:25.171Z,
"https://www.google.com/maps/place/Mitra+Di+Chaap/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4992bbd6abf:0xa0e80bdffadae59a!8m2!3d28.604203!4d77.2922653?hl=en",Mitra Di Chaap,4,1572,Vegetarian restaurant,Casual · Vegetarian options · Good for kids,"189, Pratap Nagar, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India","J73R+MW New Delhi, Delhi, India",+91 99118 42222,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPCZEztfT-DPtPSHjse78ZkDj9HtgzyIZJoIpU2=w426-h240-k-no,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:28.070Z,mitradichaap.com
"https://www.google.com/maps/place/The+Delhi+Munchery/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce49f66999c13:0xe26e41dbc383b8e6!8m2!3d28.606909!4d77.2904727?hl=en",The Delhi Munchery,4.1,178,Restaurant,Casual · Good for kids · Groups,"Shashi Park Rd, Mayur Vihar, New Delhi, Delhi 110091, India","J74R+Q5 Mayur Vihar, New Delhi, Delhi, India",+91 99990 91283,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:29.615Z,
"https://www.google.com/maps/place/Delicacy+Foods/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4983814ce87:0x88c4bb3f96f778e1!8m2!3d28.6030882!4d77.2933603?hl=en",Delicacy Foods,4,444,North Indian restaurant,All you can eat · Casual · Good for kids,"Shop No 1 DDA Mkt,Mayur Vihar Phase 1, New Delhi, Delhi 110091, India","J73V+68 New Delhi, Delhi, India",+91 97118 87907,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:31.586Z,
"https://www.google.com/maps/place/Kerala+Cafe/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce49818b37f5f:0x7c08cae39e62fe7b!8m2!3d28.6090084!4d77.2950831?hl=en",Kerala Cafe,4,452,Kerala restaurant,Casual · Vegetarian options · Good for kids,"D-29A, near Anand Book Corner, Acharya Niketan, Mayur Vihar, New Delhi, Delhi 110091, India","J75W+J2 Mayur Vihar, New Delhi, Delhi, India",+91 96506 96710,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:33.776Z,
"https://www.google.com/maps/place/Baa+Bistro/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce5d619a37a57:0xdbeb7fb73c8ac2b7!8m2!3d28.5849499!4d77.3022728?hl=en",Baa Bistro,4.1,248,Vegetarian restaurant,Cozy · Casual · Vegetarian options,"DDA Market, Mayur Kunj, Mayur Vihar Phase 1, adjacent to Nagarjuna Apartment, Delhi 110092, India","H8M2+XW Delhi, India",+91 99112 14567,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:36.058Z,zomato.com
"https://www.google.com/maps/place/Food+Fantasy/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce4a200594b75:0x6f528712805a1479!8m2!3d28.608299!4d77.2927624?hl=en",Food Fantasy,3.9,290,Caterer,,"P 35/36, Pandav Nagar, Mayur Vihar Phase I, Pandav Nagar, New Delhi, Delhi 110091, India","J75V+84 New Delhi, Delhi, India",+91 11 2279 4990,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:37.442Z,foodfantasy.net
"https://www.google.com/maps/place/Food+Hub+Restaurant/@28.5984251,77.2867543,15z/data=!4m8!1m2!2m1!1sRestaurants+in+Mayur+Vihar!3m4!1s0x390ce5d2b7f8f97d:0x5dd71802a08a7a38!8m2!3d28.6119009!4d77.2887453?hl=en",Food Hub Restaurant,4.9,21,Fast food restaurant,Casual · Good for kids · Groups,"C-19 Food Hub Restaurant, Patparganj Rd, Opp. Alchon International School, Mayur Vihar, Delhi, 110091, India","J76Q+QF Mayur Vihar, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Mayur Vihar,2020-02-17T11:25:39.768Z,business.site
"https://www.google.com/maps/place/Exotic+Rooftop+Restaurant/@37.0625,-95.677068,4z/data=!4m8!1m2!2m1!1sRestaurants+in+Paharganj!3m4!1s0x390cfd413a679a0f:0x6a83134573653dc7!8m2!3d28.6407972!4d77.2135823?hl=en",Exotic Rooftop Restaurant,4.1,1000,Cafe,Late-night food · Cozy · Casual,"4792, 6 Tooti Chowk, near Yes Bank Atm, Main Bazar, Paharganj, New Delhi, Delhi 110055, India","J6R7+8C Paharganj, New Delhi, Delhi, India",+91 97179 61725,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOO-gVndn48s1cnj0cHyClxvLK8WydWLYWvpAuO=w408-h272-k-no,TRUE,Restaurants in Paharganj,2020-02-17T11:25:52.312Z,
