placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,,,,,,,,imgUrl,isClaimed,query,timestamp,phoneNumber
"https://www.google.com/maps/place/Soya+Grill/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d036270cbb53b:0x6413b0ece9f50416!8m2!3d28.6439234!4d77.1030795?hl=en",Soya Grill,4.1,55,Indian restaurant,Casual · Good for kids · Groups,"Shop no. Wz-189 , punjabi market, Nr pacific mall, Mukherji Park, New Delhi, Delhi 110018, India","J4V3+H6 New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:19.451Z,+91 98189 84392
"https://www.google.com/maps/place/Healthy+Chulha/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d03628b865b83:0x9e28d9310807f62f!8m2!3d28.6443451!4d77.1037132?hl=en",Healthy Chulha,3.8,81,Health food restaurant,Casual · Good for kids · Groups,"M-14, upper ground floor, Shyam Nagar, Vishnu Garden, New Delhi, Delhi 110018, India","J4V3+PF Vishnu Garden, Delhi, India",,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipO2nVpJefN9rJ6QSyBthpRv3Xn7zn_6gAe7Zcm3=w408-h272-k-no,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:21.473Z,+91 88821 12299
"https://www.google.com/maps/place/Sagar+chole+bhature/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d053e030460d3:0x125ec090cf2bfb54!8m2!3d28.6446057!4d77.1007992?hl=en",Sagar chole bhature,4,43,Fast food restaurant,Casual · Good for kids · Groups,"Punjabi Market Rd, Part-1, Pocket A, Shyam Nagar, Vishnu Garden, New Delhi, Delhi 110018, India","J4V2+R8 Delhi, India",,,,,,,,,,,Restaurants in Vishnu garden,2020-02-17T07:05:23.134Z,
"https://www.google.com/maps/place/Sky8Teen+Cafe+%26+Party+Lounge,+Khayala,+Vishnu+Garden,+Delhi,+110045,+India/@28.6499993,77.0893289,14z/data=!4m5!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m1!1s0x390d048708f06c37:0x55b5f103b6cb6df2?hl=en",Sky8Teen Cafe & Party Lounge,4.3,12,Fast food restaurant,Casual · Good for kids · Groups,"Khayala, Vishnu Garden, Delhi, 110045, India","M34V+5J Delhi, India",business.site,,,,,,,,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Restaurants in Vishnu garden,2020-02-17T07:05:24.787Z,+91 98912 59999
"https://www.google.com/maps/place/Ikk+Panjab/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d03a46e1cbe4f:0x8413d12b646bd43e!8m2!3d28.6471253!4d77.1189521?hl=en",Ikk Panjab,4,1011,Punjabi restaurant,Late-night food · Cozy · Casual,"J2/17 B.K Dutt Market, Block J, Rajouri Garden, Delhi, 110027, India","J4W9+VH Rajouri Garden, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:27.186Z,+91 11 3310 6127
"https://www.google.com/maps/place/Deepak+Restaurant/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d037f867eb7c3:0xce4c164a10358235!8m2!3d28.6580958!4d77.1048078?hl=en",Deepak Restaurant,3.8,33,Fast food restaurant,Casual · Good for kids · Groups,"Narsingh Garden, Block A, Raghubir Nagar, Vishnu Garden, Delhi, 110018, India","M453+6W Delhi, India",,,,,,,,,,,Restaurants in Vishnu garden,2020-02-17T07:05:28.869Z,+91 70531 05749
"https://www.google.com/maps/place/HARMAN+DI+HATTI/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d05fb4e5f74bf:0xdb8c2c0a6f0ddd1e!8m2!3d28.6467827!4d77.0918649?hl=en",HARMAN DI HATTI,4.1,76,North Indian restaurant,Cash-only · Happy hour food · Late-night food,"WZ-H-101, Street Number 6, Sant Nagar, EXTN, Tilak Nagar, New Delhi, Delhi 110018, India","J3WR+PP Tilak Nagar, New Delhi, Delhi, India",harman-di-hatti.business.site,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:30.367Z,+91 97112 72820
"https://www.google.com/maps/place/Madina+Hotel/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d04843071e80b:0xf65d6322d67bece9!8m2!3d28.6508817!4d77.0945356?hl=en",Madina Hotel,3.9,36,Non vegetarian restaurant,Cash-only · Casual · Groups,"B-400, J. J. Colony, Khayala, Vishnu Garden, Delhi, 110018, India","M32V+9R Vishnu Garden, Delhi, India",,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:32.753Z,+91 95827 53029
"https://www.google.com/maps/place/New+Pizza+Station/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d049d1f1c8e8d:0x641a6690b02e7425!8m2!3d28.644902!4d77.099847?hl=en",New Pizza Station,4,111,Fast food restaurant,Casual · Delivery,"WZ-23 B, Part -1,Punjabi Market,, opp. Sethi Ice Cream Parlour, Vishnu Garden, New Delhi, Delhi 110018, India","J3VX+XW Vishnu Garden, Delhi, India",,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:34.390Z,+91 88260 88693
"https://www.google.com/maps/place/JAI+VEERU+FOOD,+III+A-90+VISHNU+GARDEN+NEW+DELHI,+Delhi,+110018,+India/@28.6499993,77.0893289,14z/data=!4m5!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m1!1s0x390d05b165b8ab6b:0x9139c3657cf23139?hl=en",JAI VEERU FOOD,5,15,Restaurant,Casual · Good for kids · Groups,"III A-90 VISHNU GARDEN NEW DELHI, Delhi, 110018, India","M32V+QJ Delhi, India",jai-veeru-food.business.site,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:37.164Z,
"https://www.google.com/maps/place/Mama+Tao/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d037d65420261:0x66325cf53678f024!8m2!3d28.6493299!4d77.1027547?hl=en",Mama Tao,3.4,80,Fast food restaurant,,"E52, Khyala Rd, Pocket E, Shyam Nagar, Vishnu Garden, New Delhi, Delhi 110018, India","J4X3+P4 Vishnu Garden, Delhi, India",,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipM_Nl_D6mHlFgJgekoSQi0anylg5qvMuysJ_Lsk=w408-h306-k-no,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:38.825Z,
"https://www.google.com/maps/place/Marine+Drivve+Club+%26+Courtyard/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d036e1b2b72e3:0xb0b301fb3d935a5f!8m2!3d28.6478376!4d77.1190452?hl=en",Marine Drivve Club & Courtyard,3.9,1868,Live music bar,Cozy · Casual · Groups,"A2, Vishal Enclave, Chatrapati Shivaji Marg, Rajouri Garden, Opp Metro Millar No 412, Delhi, 110027, India","J4X9+4J Delhi, India",marinedrivve.com,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:40.046Z,+91 92058 03103
"https://www.google.com/maps/place/Tummy+Khush/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d049cb2ff287b:0x25eec3ae91cbfd74!8m2!3d28.646112!4d77.097615?hl=en",Tummy Khush,3.8,75,Fast food restaurant,Casual · Good for kids · Delivery,"Wz215 , plot no 410, Chand Nagar, Chaukhandi, Tilak Nagar, Delhi, 110018, India","J3WX+C2 Tilak Nagar, New Delhi, Delhi, India",tummykhush.in,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:41.571Z,
"https://www.google.com/maps/place/Cafe+Delhi+Heights,+Rajouri+Garden/@28.6499993,77.0893289,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Vishnu+garden!3m4!1s0x390d038c3be6f103:0x8058876bd0603767!8m2!3d28.6503803!4d77.1218121?hl=en","Cafe Delhi Heights, Rajouri Garden",4.3,702,Bar,Cozy · Casual · Groups,"Ground Floor, R Cube Monad, Najafgarh Rd, Rajouri Garden, New Delhi, Delhi 110027, India","M42C+5P Rajouri Garden, New Delhi, Delhi, India",cafedelhiheights.com,,,,,,,,,TRUE,Restaurants in Vishnu garden,2020-02-17T07:05:43.639Z,+91 11 2510 7268
"https://www.google.com/maps/place/Barbeque+Nation+-+New+Delhi+-+Janakpuri/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04afaaaaaaab:0x9f4338b72d5b02c8!8m2!3d28.6286471!4d77.0765363?hl=en",Barbeque Nation - New Delhi - Janakpuri,4.4,5195,Barbecue restaurant,Reservations required · Happy hour food · Late-night food,"2nd Floor, Unity One, Najafgarh Rd, Narang Colony, Chander Nagar, Janakpuri, New Delhi, Delhi 110018, India","J3HG+FJ Janakpuri, New Delhi, Delhi, India",barbequenation.com,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPP1aVqr89Enfckq3DCQ_GAQkapv-z7qy3Ax1oF=w408-h306-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:05:58.431Z,+91 11 6480 6060
"https://www.google.com/maps/place/Best+Restaurant+In+Janakpuri+Delhi/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04be5185f65b:0x20bcf556f3571e63!8m2!3d28.6221758!4d77.0883081?hl=en",Best Restaurant In Janakpuri Delhi,4.2,146,Restaurant,Late-night food · All you can eat · Cozy,"BA/18A, Block B 3A, Janakpuri, Delhi, 110058, India","J3CQ+V8 Janakpuri, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:00.812Z,
"https://www.google.com/maps/place/Food+Mechanic/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04c0f845b949:0xbd32037b1e93d984!8m2!3d28.6298422!4d77.0772122?hl=en",Food Mechanic,4,566,Fine dining restaurant,Late-night food · All you can eat · Cozy,"C1, adjacent to Metro station, Pocket C1, New Krishna Park, Janakpuri, New Delhi, Delhi 110018, India","J3HG+WV Janakpuri, New Delhi, Delhi, India",,,,,,,,,https://lh5.googleusercontent.com/proxy/6rB7DzYW7p5KInLImFmS0zm00EMrRDoe3_1gMhQSSQ1hzU6y_F_RaN1o3BrG8XrQJx3BUaOnR3wpiQA7Wgrnb_qkIHgk8BGZ4L7GgwzDbGFpL6cFZkvpkfgGqzg4UvgZ5LcBgL0B4elKzHWm5JkrclAgM3u24Wc=w420-h240-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:02.423Z,+91 11 4143 5556
"https://www.google.com/maps/place/Bemisaal+Reloaded/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04a34dd1315d:0x87974140fc4e4ece!8m2!3d28.6286095!4d77.0912956?hl=en",Bemisaal Reloaded,4,737,North Indian restaurant,Happy hour food · Late-night food · All you can eat,"B1 Community Centre, DDA Community Center, B1 Market, Pocket B 1, Super Bazar, Janakpuri, New Delhi, Delhi 110058, India","J3HR+CG Janakpuri, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:04.248Z,+91 99998 10869
"https://www.google.com/maps/place/Berco's/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04bfa5213841:0x230df7317bc8010d!8m2!3d28.6303761!4d77.0811039?hl=en",Berco's,4.2,1530,Chinese restaurant,Cozy · Casual · Good for kids,"No.R-2,Janak Place, Janakpuri District Center, Janakpuri, New Delhi, Delhi 110058, India","J3JJ+5C Janakpuri, New Delhi, Delhi, India",bercos.net.in,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:05.968Z,+91 11 2553 2777
"https://www.google.com/maps/place/Q+Bistro+Caf%C3%A9+and+Patisserie/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04bac3eb3275:0x19a8289004cb126c!8m2!3d28.6180686!4d77.094412?hl=en",Q Bistro Café and Patisserie,4.2,550,Modern French restaurant,Outdoor seating · Cozy · Casual,"Block C4, D/ 56-A, C4G, Block C4G, Block C 4D, Janakpuri, New Delhi, Delhi 110058, India","J39V+6Q Janakpuri, New Delhi, Delhi, India",business.site,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:08.271Z,+91 11 4370 1014
"https://www.google.com/maps/place/Vardaan+Dhaba-+Family+Restaurant+in+Janakpuri/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04b87a2e4c71:0xe912d16860056ec0!8m2!3d28.6239747!4d77.0799967?hl=en",Vardaan Dhaba- Family Restaurant in Janakpuri,4.6,11,Family restaurant,Casual · Good for kids · Groups,"CA 19A Hari Nagar Opp. St. Francis School, Delhi 110058, India","J3FH+HX Delhi, India",,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:09.368Z,
"https://www.google.com/maps/place/Singh's+Street/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d0542fc65819f:0x369fe46cc8021636!8m2!3d28.6298384!4d77.0792571?hl=en",Singh's Street,5,24,Restaurant,Cash-only · All you can eat · Outdoor seating,"G-30 WestEnd mall, Janakpuri, New Delhi, Delhi 110058, India","J3HH+WP Janakpuri, New Delhi, Delhi, India",singhs-street.business.site,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:10.716Z,
"https://www.google.com/maps/place/Nutriobox+Janakpuri/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d05bb9163cee7:0x5a2aca2a8968e192!8m2!3d28.628888!4d77.0912788?hl=en",Nutriobox Janakpuri,4.9,42,Health food restaurant,Cash-only · Breakfast · Outdoor seating,"Community Centre, B-30, Block B1, Janakpuri, Delhi, 110058, India","J3HR+HG Janakpuri, New Delhi, Delhi, India",nutriobox.com,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMOS5fIUTkWjBwp_pOjw6Uv54zj6vSm3Ejl8l7p=w408-h306-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:13.049Z,+91 95559 58959
"https://www.google.com/maps/place/New+Kadimi+Restaurant/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04ac46cb79eb:0x5b19371b5bb5786!8m2!3d28.6158061!4d77.094661?hl=en",New Kadimi Restaurant,3.8,2085,South Indian restaurant,All you can eat · Cozy · Casual,"Shop No-1 & 2 DDA Market, 2, Ram Mandir Marg, Block C-5A, Janakpuri, New Delhi, Delhi 110058, India","J38V+8V New Delhi, Delhi, India",newkadimi.com,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOiDFO8K0fgDhzf7s9tBwwehSESmTNHn6bBhtU2=w510-h240-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:14.909Z,+91 98711 24181
"https://www.google.com/maps/place/Kartoon+Cafe+-+Best+Restaurant+In+Janakpuri+Delhi/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d05b25cebc477:0xbd561badbd23baad!8m2!3d28.6178154!4d77.092258?hl=en",Kartoon Cafe - Best Restaurant In Janakpuri Delhi,4.1,257,Cafe,Outdoor seating · Casual · Good for kids,"246, Block, The Fusion House, Block C4F, Janakpuri, New Delhi, Delhi 110058, India","J39R+4W Janakpuri, New Delhi, Delhi, India",kartooncafe.com,,,,,,,,https://lh3.googleusercontent.com/proxy/03M_VBb8Gwl1c9JYDXkTk4UMF5JzCPTESBHIQZ8WLqMwN_rae0_ZrfC-ENwMMuU9DMTFTa7jF2vRbLTVK1tnd3ifMjG3FeT4U8ijvwNCUWeMw5qY2d0JVRPOc59Trz5bL4lXJkM9zBCF5zlHXD7P0KvXsiHHiXo=w408-h306-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:18.093Z,+91 98736 61133
"https://www.google.com/maps/place/CAFE+ANOTHER+DAY/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d05df615b80b7:0xe56089416be86677!8m2!3d28.6305803!4d77.0819964?hl=en",CAFE ANOTHER DAY,4.3,418,Restaurant,Cozy · Casual · Vegetarian options,"G 12 DISTRICT CENTRE, JANAK PLACE, Janakpuri, New Delhi, Delhi 110058, India","J3JJ+6Q Janakpuri, New Delhi, Delhi, India",,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipO707_BymbapMFZqJUl6alT3C3O0EjdDrOHp3WT=w408-h272-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:20.480Z,+91 95404 42233
"https://www.google.com/maps/place/Cafe+Me/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04a356a67747:0xeff9ecd27d380d43!8m2!3d28.6285285!4d77.0914736?hl=en",Cafe Me,4.2,34,Lebanese restaurant,Reservations required · Late-night food · Outdoor seating,"B 1/1D, DDA Community Center, B1 Market, Pocket B 1, Super Bazar, Janakpuri, New Delhi, Delhi 110058, India","J3HR+CH Janakpuri, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:22.362Z,+91 70659 55955
"https://www.google.com/maps/place/Cafe+Delhi+Heights/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d0511f0fe4869:0xaf595733b725c06d!8m2!3d28.6290133!4d77.0769691?hl=en",Cafe Delhi Heights,4.3,400,Cafe,Cozy · Casual · Good for kids,"GF Shop No.23 & 27, Ground Floor, Unity One Mall, Janakpuri, New Delhi, Delhi 110058, India","J3HG+JQ Janakpuri, New Delhi, Delhi, India",cafedelhiheights.com,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:23.803Z,+91 11 6637 3794
"https://www.google.com/maps/place/Eatery+Royale/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04a55e9e975f:0xb11e3933dfb2680d!8m2!3d28.6232892!4d77.0921797?hl=en",Eatery Royale,4.1,936,Chinese restaurant,All you can eat · Cozy · Casual,"Musical Fountain Complex, Dharam Marg, Block B 3A, Janakpuri, New Delhi, Delhi 110058, India","J3FR+8V Janakpuri, New Delhi, Delhi, India",eateryroyale.com,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:25.363Z,+91 99902 86002
"https://www.google.com/maps/place/Over+The+Top,+B+1%2F633,+Janakpuri,+Opposite+Metro+Pillar+566,+New+Delhi,+Delhi+110058,+India/@28.6238871,77.0714831,14z/data=!4m5!1m2!2m1!1sRestaurants+in+Janakpuri!3m1!1s0x390d04be4470b63f:0x5e9b808479bec43a?hl=en",Over The Top,3.8,1392,Buffet restaurant,Late-night food · All you can eat · Cozy,"B 1/633, Janakpuri, Opposite Metro Pillar 566, New Delhi, Delhi 110058, India","J3JM+QR New Delhi, Delhi, India",,,,,,,,,https://lh3.googleusercontent.com/proxy/FVzj_reKeijwya7TNdz8CTfMbC4-VX-Z35FGe1sQUag-oyysQu0w3jUeGG2wm8cDx-e2tE52gkTbrr9-pBWiEH2k7h2xbgUKVAewQAfUnD0fDLgbMopGDFMFrKuz9aKDLi-DP7VSOK6oXmXZgall_vymOwPBtQw=w420-h240-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:26.928Z,+91 98118 92602
"https://www.google.com/maps/place/Bon+App%C3%A9tit/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04bf02ad37f9:0xc7a3e958f7ca6b1a!8m2!3d28.6297293!4d77.0819499?hl=en",Bon Appétit,4.2,112,Fast food restaurant,Casual · Vegetarian options · Good for kids,"Sherry Foods GF-14 Satyam Cineplex, Janakpuri District Center, Janakpuri, New Delhi, Delhi 110058, India","J3HJ+VQ Janakpuri, New Delhi, Delhi, India",fb.com,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipMKJkvOf6OT6HV_MzYM0Hg3tFpBdBNszyKB7D29=w408-h271-k-no,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:28.745Z,+91 98994 00830
"https://www.google.com/maps/place/Kingdom+of+Momos/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04b07d2b04d3:0x821bc30d008feb6!8m2!3d28.6311537!4d77.0977031?hl=en",Kingdom of Momos,4,487,Chinese restaurant,Late-night food · All you can eat · Casual,"Shop no-31,dda market B, behind bakshi travel, BA Block, Janakpuri, New Delhi, Delhi 110058, India","J3JX+F3 Janakpuri, New Delhi, Delhi, India",kingdomofmomos.com,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:30.364Z,+91 97180 51122
"https://www.google.com/maps/place/TBK+Kulcha's/@28.6238871,77.0714831,14z/data=!4m8!1m2!2m1!1sRestaurants+in+Janakpuri!3m4!1s0x390d04ae3a8e127f:0x6568d5ee7a87d00a!8m2!3d28.6192151!4d77.0916864?hl=en",TBK Kulcha's,4.3,963,Fast food restaurant,Casual · Vegetarian options · Good for kids,"296, A, C4B, Near Surajmal College, Janakpuri, New Delhi, Delhi 560025, India","J39R+MM New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in Janakpuri,2020-02-17T07:06:32.336Z,+91 85128 34265
"https://www.google.com/maps/place/Madly+Bangalee/@28.5395193,77.2399444,15z/data=!4m8!1m2!2m1!1sRestaurants+in+CR+Park!3m4!1s0x390ce3d83ebea8ed:0x7a33d1a1e5f9d021!8m2!3d28.5398805!4d77.2514202?hl=en",Madly Bangalee,3.8,482,Bengali restaurant,Cozy · Casual · Good for kids,"K1/52, Ground Floor, Opp Gurudwara, Chittaranjan Park, New Delhi, Delhi 110019, India","G7Q2+XH New Delhi, Delhi, India",,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOaulbAQUexeIUzW3_8SxbhYw_ZR018bKyOHu7J=w408-h680-k-no,TRUE,Restaurants in CR Park,2020-02-17T07:06:46.737Z,+91 82871 95998
"https://www.google.com/maps/place/Kolkata+Biryani+House/@28.5395193,77.2399444,15z/data=!4m8!1m2!2m1!1sRestaurants+in+CR+Park!3m4!1s0x390ce3d6d4bc574f:0x3f1c110f18ac2f31!8m2!3d28.5402351!4d77.2488341?hl=en",Kolkata Biryani House,3.8,942,Bengali restaurant,Late-night food · Casual · Vegetarian options,"Shop No. 49, Market No 1, Block C, Chittaranjan, New Delhi, Delhi 110019, India","G6RX+3G Chittaranjan, New Delhi, Delhi, India",kbh.co.in,,,,,,,,,TRUE,Restaurants in CR Park,2020-02-17T07:06:49.481Z,+91 11 4174 9696
"https://www.google.com/maps/place/Ginger+Asian/@28.5395193,77.2399444,15z/data=!4m8!1m2!2m1!1sRestaurants+in+CR+Park!3m4!1s0x390ce3af7a930473:0x6933af8ffa5e8fac!8m2!3d28.5412923!4d77.2482587?hl=en",Ginger Asian,5,11,Restaurant,Casual · Good for kids · Groups,"K1/117, CR Park Main Rd, Block K 1, Chittaranjan, New Delhi, Delhi 110019, India","G6RX+G8 Chittaranjan, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in CR Park,2020-02-17T07:06:50.803Z,+91 11 4101 9555
"https://www.google.com/maps/place/Flaming+Wok+-+Chittranjan+Park/@28.5395193,77.2399444,15z/data=!4m8!1m2!2m1!1sRestaurants+in+CR+Park!3m4!1s0x390ce3d13629f2c1:0x2265c67434673314!8m2!3d28.5395763!4d77.2520644?hl=en",Flaming Wok - Chittranjan Park,4.2,508,Chinese restaurant,All you can eat · Cozy · Casual,"K 1/46 Block K 1, Chittaranjan park, near GK, Kalkaji, New Delhi, Delhi 110019, India","G7Q2+RR Kalkaji, New Delhi, Delhi, India",flamingwokindia.com,,,,,,,,,TRUE,Restaurants in CR Park,2020-02-17T07:06:52.444Z,+91 11 2627 1651
"https://www.google.com/maps/place/Annapurna+Hotel,+C-449,+Bipin+Chandra+Pal+Marg,+Block+C,+Chittaranjan,+New+Delhi,+Delhi+110019,+India/@28.5395193,77.2399444,15z/data=!4m5!1m2!2m1!1sRestaurants+in+CR+Park!3m1!1s0x390ce3d6d2ea6c23:0x2c3a7cbea3c29600?hl=en",Annapurna Hotel,3.7,218,Bengali restaurant,Casual · Good for kids · Groups,"C-449, Bipin Chandra Pal Marg, Block C, Chittaranjan, New Delhi, Delhi 110019, India","G6RX+4C Chittaranjan, New Delhi, Delhi, India",,,,,,,,,,TRUE,Restaurants in CR Park,2020-02-17T07:06:54.052Z,+91 11 2627 0147
"https://www.google.com/maps/place/The+Gourmet's+Delivery+%26+Takeaway,+Shop+no.+34,+C.S.C.+Market+no.+3,,+Chittaranjan+Park,+New+Delhi,+Delhi+110019,+India/@28.5395193,77.2399444,15z/data=!4m5!1m2!2m1!1sRestaurants+in+CR+Park!3m1!1s0x390ce3d375a9c64b:0xaf0ea492eff8c420?hl=en",The Gourmet's Delivery & Takeaway,4.6,37,Delivery Restaurant,,"Shop no. 34, C.S.C. Market no. 3,, Chittaranjan Park, New Delhi, Delhi 110019, India","G6RV+C7 New Delhi, Delhi, India",thegourmets.in,,,,,,,,,TRUE,Restaurants in CR Park,2020-02-17T07:06:55.790Z,+91 11 4150 5071
"https://www.google.com/maps/place/Shekaza+Restaurant/@28.5395193,77.2399444,15z/data=!4m8!1m2!2m1!1sRestaurants+in+CR+Park!3m4!1s0x390ce161aaaaaaab:0x3c20a8008d14b1b8!8m2!3d28.5397506!4d77.2522056?hl=en",Shekaza Restaurant,4.1,724,Restaurant,All you can eat · Cozy · Casual,"19/6, Kalkaji, Opp. C.R. Park, New Delhi, Delhi 110019, India","G7Q2+WV New Delhi, Delhi, India",,,,,,,,,https://lh6.googleusercontent.com/proxy/-mJyoHFhBst0dYt0KcW6tkyQyZtsjILEO4I37VqN3RWOdiGcqrWz7nGMDGzljOKcpVDqtmnOqO3MiQwwKXgRIC2v1UuIvqNEvB9AAxI4UaMJItTnbpQ8ZzKkpBIlzTgWm-Efb_vL55ErLFzxRaG4FL57EsxvXVQ=w420-h240-k-no,TRUE,Restaurants in CR Park,2020-02-17T07:06:56.951Z,+91 11 2641 0735
