placeUrl,title,rating,reviewCount,category,address,website,phoneNumber,imgUrl,isClaimed,query,monday,tuesday,wednesday,thursday,friday,saturday,sunday
"https://www.google.com/maps/place/Gandhi+Statue,+Juhu+Choupatti,+Airport+Area,+Juhu,+Mumbai,+Maharashtra+400047,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c94c59db0c77:0x6a3cc2e7c4e07546?hl=en",Gandhi Statue,5,1,Tourist attraction,"Juhu Choupatti, Airport Area, Juhu, Mumbai, Maharashtra 400047, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Hume+Memorial+-+Victoria+Garden+Church,+Victoria+Garden+Church+,+Home+Memorial+Congregation,+27,+Dr+Baba+Saheb+Ambedkar+Rd,+Byculla+East,+Chinchpokli,+Mumbai,+Maharashtra+400027,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7ce5b54dedf13:0x1e4ee52ecd92a1c9?hl=en",Hume Memorial - Victoria Garden Church,4.3,91,Church,"Victoria Garden Church , Home Memorial Congregation, 27, Dr Baba Saheb Ambedkar Rd, Byculla East, Chinchpokli, Mumbai, Maharashtra 400027, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Prakruti+Resorts+Private+Limited,+205,+Navketan+Building,+Above+Hotel+Vaishali,+Opp.+Railway+Station,+Chembur+East,+Mumbai,+Maharashtra+400071,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c61a3363817d:0x521f111b65ae8eb7?hl=en",Prakruti Resorts Private Limited,4.1,81,Back office,"205, Navketan Building, Above Hotel Vaishali, Opp. Railway Station, Chembur East, Mumbai, Maharashtra 400071, India",prakrutiresorts.net,+91 22 6797 3156,,TRUE,Tourist spots in Mumbai,10AM -   7PM,10AM -   7PM,10AM -   7AM,10AM -   7PM,10AM -   7PM,10AM -   7PM,10AM -   7PM
"https://www.google.com/maps/place//@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x396db5f9c059da29:0xc54c79d47942096b?hl=en",DEVKASH TRAVEL GUIDE,4.2,5,Tourist attraction,,,,,TRUE,Tourist spots in Mumbai,12PM -   12AM,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,12PM -   4AM,12PM -   12AM
"https://www.google.com/maps/place/Shivling+Fountain/@20.959492,74.288512,12z/data=!4m9!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m4!1s0x3be7b79b84ca3c4f:0x3037b43d9cfb48f5!8m2!3d19.1877477!4d72.8417286?hl=en",Shivling Fountain,5,1,Tourist attraction,"Malad, Navy Colony, Kanchpada, Malad West, Mumbai, Maharashtra 400064, India",,,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Mumbra+Devi+Temple,+Hill+Area,+Mumbra,+Thane,+Maharashtra+400612,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7bee0f6722391:0x8b69801a41a74b16?hl=en",Mumbra Devi Temple,4.5,862,Hindu temple,"Hill Area, Mumbra, Thane, Maharashtra 400612, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Dharavi+Slum+Tour,+Walkat+Chawl+No.+B,+Room+No+13,+Kumbharwada,+Sant+Gora+Kumbhar+Marg,+Dharavi,+Mumbai,+Maharashtra+400017,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c9d8c908c013:0xb7b8fc9e25cc6c3a?hl=en",Dharavi Slum Tour,5,1,Tourist attraction,"Walkat Chawl No. B, Room No 13, Kumbharwada, Sant Gora Kumbhar Marg, Dharavi, Mumbai, Maharashtra 400017, India",magicalmumbaitours.com,,,TRUE,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Chatterjee+%26+Lal/@19.1933937,72.9487392,12z/data=!4m9!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m4!1s0x3be7d1956115530f:0x7fc4044a52c902aa!8m2!3d18.9183747!4d72.831459?hl=en",Chatterjee & Lal,4.5,67,Art gallery,"Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India",chatterjeeandlal.com,+91 22 2202 3787,,,Tourist spots in Mumbai,Closed,11AM -   7PM,11AM -   7PM,11AM -   7PM,11AM -   7PM,11AM -   7PM,Closed
"https://www.google.com/maps/place/Sagar+Power+Laundry,+mahalaxmi.dhobhigat.gateno.3,+Maharashtra+400011,+India/@19.1933937,72.9487392,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7ce6095598b05:0xb6c5453827e29a99?hl=en",Sagar Power Laundry,4,54,Laundry service,"mahalaxmi.dhobhigat.gateno.3, Maharashtra 400011, India",dhobikalyan.org,+91 97047 34040,,TRUE,Tourist spots in Mumbai,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Matheran+Hill+Station,+%E0%A4%95%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A5%81%E0%A4%B0%E0%A4%AC%E0%A4%BE+%E0%A4%B0%E0%A5%8B%E0%A4%A1,+Matheran,+Maharashtra+410102,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7effeb129795d:0x5880874b3faa163f?hl=en",Matheran Hill Station,4.5,15164,Hill station,"कस्तुरबा रोड, Matheran, Maharashtra 410102, India",,,,,Tourist spots in Mumbai,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Project+88,+Ground+Floor,+B.M.P.+Building,+Narayan+A+Sawant+Rd,+Azad+Nagar,+Colaba,+Mumbai,+Maharashtra+400005,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7d195c3b2da71:0x134bebbf648da446?hl=en",Project 88,4.2,62,Art gallery,"Ground Floor, B.M.P. Building, Narayan A Sawant Rd, Azad Nagar, Colaba, Mumbai, Maharashtra 400005, India",project88.in,+91 22 2281 0066,,TRUE,Tourist spots in Mumbai,Closed,11AM -   7PM,11AM -   7PM,11AM -   7PM,11AM -   7PM,11AM -   7PM,Closed
"https://www.google.com/maps/place/Kulaba+Fort,+Alibag,+Maharashtra+402201,+India/@18.9900729,73.2009488,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be87a5a97c0f41b:0xcf99167616d8c717?hl=en",Kulaba Fort,4.2,3914,Fortress,"Alibag, Maharashtra 402201, India",maharashtratourism.gov.in,,,,Tourist spots in Mumbai,6AM -   6PM,6AM -   6PM,6AM -   6PM,6AM -   6PM,6AM -   6PM,6AM -   6PM,6AM -   6PM
"https://www.google.com/maps/place/23%2F24,+Travel+beast,+Sanghani+est,+Krishna+Kunj+2,+LBS+Rd,+Ambedkar+Nagar,+Kanjurmarg+West,+Bhandup+West,+Mumbai,+Maharashtra+400086,+India/@18.9900729,73.2009488,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7b9d17dce2741:0xe45aed0493cfa7e1?hl=en",Travel beast,4.7,32,Tourist information center,"23/24, Sanghani est, Krishna Kunj 2, LBS Rd, Ambedkar Nagar, Kanjurmarg West, Bhandup West, Mumbai, Maharashtra 400086, India",,,,TRUE,Tourist spots in Mumbai,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Love+Mahim+%E0%A4%B2%E0%A4%B5+%E0%A4%AE%E0%A4%BE%E0%A4%B9%E0%A4%BF%E0%A4%AE/@19.0767254,72.7908533,12z/data=!4m9!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m4!1s0x3be7c98e03fb3a19:0x2d5a4f3fa339cbb6!8m2!3d19.0423142!4d72.8401343?hl=en",Love Mahim लव माहिम,5,2,Tourist attraction,"St. Michael Church, Old Cadell Rd, Opposite to, Mahim West, Mahim, Mumbai, Maharashtra 400016, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Gavli+Dev+Waterfall+%26+Bird+Sanctuary,+395,+S+Central+Rd,+MIDC+Industrial+Area,+Mahape,+Navi+Mumbai,+Maharashtra+400701,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c0ebd3d073bd:0x3b596d935c5541aa?hl=en",Gavli Dev Waterfall & Bird Sanctuary,4.2,116,Hindu temple,"395, S Central Rd, MIDC Industrial Area, Mahape, Navi Mumbai, Maharashtra 400701, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Chakraborty+and+brothers+tourism,+no68room+no07mahada,+society,+SV+Patel+Nagar,+Andheri+West,+Mumbai,+Maharashtra+400053,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7b73794d4d82b:0x5a8a95452311ccb0?hl=en",Chakraborty and brothers tourism,4.2,5,Tourist attraction,"no68room no07mahada, society, SV Patel Nagar, Andheri West, Mumbai, Maharashtra 400053, India",business.site,,,TRUE,Tourist spots in Mumbai,9AM -   5PM,9AM -   5PM,9AM -   5PM,9AM -   5PM,9AM -   5PM,9AM -   5PM,9AM -   5PM
"https://www.google.com/maps/place/Garbett+Point,+Sondewadi,+Maharashtra+410102,+India/@19.1163411,72.9501572,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7faa7f035f70d:0x5b5c0b04b5fadabb?hl=en",Garbett Point,4.7,435,Tourist attraction,"Sondewadi, Maharashtra 410102, India",,+91 97308 11008,,,Tourist spots in Mumbai,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Mind+Space+Selfie+Point,+Malad,+Mindspace,+Goregaon+West,+Mumbai,+Maharashtra+400064,+India/@19.1163411,72.9501572,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7b7b1b7cf2bed:0xe4b8fee02a1310f9?hl=en",Mind Space Selfie Point,5,1,Tourist attraction,"Malad, Mindspace, Goregaon West, Mumbai, Maharashtra 400064, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Click+Art+Museum,+R+City+Mall,+LBS+Rd,+Amrut+Nagar,+Ghatkopar+West,+Mumbai,+Maharashtra+400086,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c7dfc7a20805:0x3c51668e5878303d?hl=en",Click Art Museum,4.6,7,Tourist attraction,"R City Mall, LBS Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Sarsole+Boating,+Navi+Mumbai,+Maharashtra+400705,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c32cc14f52f3:0xf49710a2595234a1?hl=en",Sarsole Boating,4.6,9,Tourist attraction,"Navi Mumbai, Maharashtra 400705, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Shree+Mahalakshmi+Temple,+Bhulabhai+Desai+Marg,+Mahalaxmi+West,+Cumballa+Hill,+Mumbai,+Maharashtra+400026,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7ce6ce5383ed1:0xe20c7a512463dd62?hl=en",Shree Mahalakshmi Temple,4.7,22050,Hindu temple,"Bhulabhai Desai Marg, Mahalaxmi West, Cumballa Hill, Mumbai, Maharashtra 400026, India",mahalakshmi-temple.com,+91 22 2351 4732,,TRUE,Tourist spots in Mumbai,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM
"https://www.google.com/maps/place/KMS,+Rd+Number+19,+Wadla+Village,+Wadala,+Mumbai,+Maharashtra+400031,+India/@19.0496075,72.9311122,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7cfa3f6a19b0d:0xef653ee7b0d4f262?hl=en",KMS,,,Museum,"Rd Number 19, Wadla Village, Wadala, Mumbai, Maharashtra 400031, India",,,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,,Tourist spots in Mumbai,9AM -   6PM,9AM -   6PM,9AM -   6PM,9AM -   6PM,9AM -   6PM,Closed,Closed
"https://www.google.com/maps/place/Heart+Point+Matheran,+Matheran,+Maharashtra+410102,+India/@19.0496075,72.9311122,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7efe0102bc963:0x7bc6a5c65f25538f?hl=en",Heart Point Matheran,4.6,53,Tourist attraction,"Matheran, Maharashtra 410102, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Dongri+Fort,+Dongri,+Uttan,+Mira+Bhayandar,+Maharashtra+401106,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7adf9d3735f9b:0xa72c4966696f6a78?hl=en",Dongri Fort,4.2,289,Fortress,"Dongri, Uttan, Mira Bhayandar, Maharashtra 401106, India",,,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Shiva+Mandir,+Pragati+Building,+T.+B.+Colony,+Thakkar+Bappa+Colony,+Rajiv+Gandhi+Nagar,+Chembur,+Mumbai,+Maharashtra+400071,+India/@19.0767254,72.7908533,12z/data=!4m6!1m3!2m2!1sTourist+spots+in+Mumbai!6e1!3m1!1s0x3be7c8a0899de901:0xb69c6ef7f60bb6ad?hl=en",Shiva Mandir,4.4,14,Hindu temple,"Pragati Building, T. B. Colony, Thakkar Bappa Colony, Rajiv Gandhi Nagar, Chembur, Mumbai, Maharashtra 400071, India",,+91 99875 23291,,,Tourist spots in Mumbai,,,,,,,
"https://www.google.com/maps/place/Aga+Khan+Palace/@18.5524942,55.9717688,4z/data=!4m8!1m2!2m1!1sTo+urist+spots+in+pune!3m4!1s0x3bc2c11768711b1b:0xac1ba97447d569f4!8m2!3d18.5524942!4d73.9014563?hl=en",Aga Khan Palace,4.3,17546,Museum,"Nagar Road, Samrat Ashok Rd, Pune, Maharashtra 411006, India",maharashtratourism.gov.in,+91 20 2970 8575,https://lh5.googleusercontent.com/p/AF1QipPhGTWdLVdbHd6c2OM5mnFl3VGeuaJzo2vmZaL-=w408-h270-k-no,,Tourist spots in pune,9AM -   5:30PM,9AM -   5:30PM,9AM -   5:30PM,9AM -   5:30PM,9AM -   5:30PM,9AM -   5:30PM,9AM -   5:30PM
,,,,,,,,,,Tourist spots in pune,,,,,,,
"https://www.google.com/maps/place/Japanese+Garden/@30.737686,76.7112269,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+chandigarh!3m4!1s0x390fecf5ee2df2ad:0x1abac4d7ff03dae6!8m2!3d30.7045255!4d76.7842513?hl=en",Japanese Garden,4.3,9699,Park,"Sector 31 A, Sector 31, Chandigarh, 160030, India",,,https://lh5.googleusercontent.com/p/AF1QipPFUG4eWjY2Md4k49AIvy3-e9FDA_FJTY-AAHtL=w408-h271-k-no,,Tourist spots in chandigarh,4:30AM -   11PM,4:30AM -   11PM,4:30AM -   11PM,4:30AM -   11PM,4:30AM -   11PM,4:30AM -   11PM,4:30AM -   11PM
"https://www.google.com/maps/place/Garden+of+Fragrance,+Fragrance+Garden+Rd,+Sector+36B,+Sector+36,+Chandigarh,+160036,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fedc70d12bf4f:0xea9e129567928553?hl=en",Garden of Fragrance,4.6,3646,Park,"Fragrance Garden Rd, Sector 36B, Sector 36, Chandigarh, 160036, India",chandigarhtourism.gov.in,,,TRUE,Tourist spots in chandigarh,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Zakir+Rose+Garden+(Chandigarh)/@30.737686,76.7112269,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+chandigarh!3m4!1s0x390fed75a40e50af:0x759386048e0b7188!8m2!3d30.7475026!4d76.7842409?hl=en",Zakir Rose Garden (Chandigarh),4.3,23294,Garden,"Jan Marg, 16B, Sector 16, Chandigarh, 160016, India",,,https://lh5.googleusercontent.com/p/AF1QipMzobqZO3AFXk8H_PJBtn7OQeocQJ_-yi5fO9DU=w408-h271-k-no,,Tourist spots in chandigarh,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,9AM -   10PM
"https://www.google.com/maps/place/Le+Corbusier+Centre,+Sector+19B+Old+Architect+Building,+Madhya+Marg,+Chandigarh,+160019,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed19046b82e1:0x4ef570cc3ce9aa6c?hl=en",Le Corbusier Centre,4.4,894,History museum,"Sector 19B Old Architect Building, Madhya Marg, Chandigarh, 160019, India",chandigarhtourism.gov.in,+91 172 277 7077,,,Tourist spots in chandigarh,Closed,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM,10AM -   5PM
"https://www.google.com/maps/place/Sukhna+Lake+Park,+Sector+6,+Chandigarh,+160019,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed317d3de9f5:0xaa312335469e7926?hl=en",Sukhna Lake Park,4.6,14380,Tourist attraction,"Sector 6, Chandigarh, 160019, India",,,https://lh5.googleusercontent.com/p/AF1QipP6GWUKhc0jaT46DugVQWABv9uPvNrnJVPWCb3v=w408-h306-k-no,,Tourist spots in chandigarh,4AM -   10PM,4AM -   10PM,4AM -   10PM,4AM -   10PM,4AM -   10PM,4AM -   10PM,4AM -   10PM
"https://www.google.com/maps/place/Butterfly+Park,+Sector+26,+Chandigarh,+160019,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed241f134e17:0x5be62b976a02552e?hl=en",Butterfly Park,4.1,957,Park,"Sector 26, Chandigarh, 160019, India",chandigarh.gov.in,,,,Tourist spots in chandigarh,8:30AM -   5PM,8:30AM -   5PM,8:30AM -   5PM,8:30AM -   5PM,8:30AM -   5PM,8:30AM -   5PM,8:30AM -   5PM
"https://www.google.com/maps/place/Government+Museum+and+Art+Gallery,+%23502+sector,+10C,+Chandigarh,+160011,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390feda6178c691f:0xcb9a924a244f70f7?hl=en",Government Museum and Art Gallery,4.4,1530,Art museum,"#502 sector, 10C, Chandigarh, 160011, India",chdmuseum.gov.in,+91 172 274 2010,,TRUE,Tourist spots in chandigarh,Closed,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM
"https://www.google.com/maps/place/International+Dolls+Museum,+Bal+Bhawan,+Udyog+Path,+Sector+23B,+Chandigarh,+160023,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed987ed096c1:0x2f22e98e0e4206c6?hl=en",International Dolls Museum,4.1,1173,Children's museum,"Bal Bhawan, Udyog Path, Sector 23B, Chandigarh, 160023, India",,+91 172 270 7555,,,Tourist spots in chandigarh,Closed,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM,10AM -   4:30PM
"https://www.google.com/maps/place/Open+Hand+Monument,+31,+Uttar+Marg,+Capitol+Complex,+Sector+1,+Chandigarh,+160001,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed67e5b2d2c7:0x4669fbf8dbbdb0c?hl=en",Open Hand Monument,4.5,657,Monument,"31, Uttar Marg, Capitol Complex, Sector 1, Chandigarh, 160001, India",,+91 172 429 0000,,TRUE,Tourist spots in chandigarh,9AM -   8PM,9AM -   8PM,9AM -   8PM,9AM -   8PM,9AM -   8PM,9AM -   8PM,9AM -   8PM
"https://www.google.com/maps/place/Chandigarh+Botanical+Garden,+Sarangpur,+Chandigarh,+160014,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390ff26ec0ee79dd:0x241ad2da835cfbd7?hl=en",Chandigarh Botanical Garden,4.4,2474,Botanical garden,"Sarangpur, Chandigarh, 160014, India",,,,,Tourist spots in chandigarh,4AM -   7:30PM,4AM -   7:30PM,4AM -   7:30PM,4AM -   7:30PM,4AM -   7:30PM,4AM -   7:30PM,Open 24 hours
"https://www.google.com/maps/place/Garden+of+Silence/@30.737686,76.7112269,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+chandigarh!3m4!1s0x390f92cdb011ea39:0x49297f4a839213b!8m2!3d30.7384342!4d76.8301174?hl=en",Garden of Silence,4.5,3952,Garden,"5, Lake Walking Way, Kishangarh, Chandigarh, 160101, India",,,,,Tourist spots in chandigarh,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM,6AM -   10PM
"https://www.google.com/maps/place/Children+Traffic+Park,+Udyan+Path,+23A,+Sector+23,+Chandigarh,+160023,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed96f961cc15:0x12c71a2c7ed37ccc?hl=en",Children Traffic Park,4.1,1738,Park,"Udyan Path, 23A, Sector 23, Chandigarh, 160023, India",,+91 172 270 0314,,,Tourist spots in chandigarh,9AM -   6:30PM,9AM -   6:30PM,9AM -   6:30PM,9AM -   6:30PM,9AM -   6:30PM,9AM -   6:30PM,9AM -   6:30PM
"https://www.google.com/maps/place/Rock+Garden,+Uttar+Marg,+Rock+Garden+of+Chandigarh,+Sector+1,+Chandigarh,+160001,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fed438b8f3297:0xc19c80f645fe2db2?hl=en",Rock Garden,4.5,32177,Museum,"Uttar Marg, Rock Garden of Chandigarh, Sector 1, Chandigarh, 160001, India",nekchand.com,+91 172 274 0645,https://lh5.googleusercontent.com/p/AF1QipO85nfMP3399_gfmNlcra3BC-jR2if9s0cEdcfq=w408-h272-k-no,,Tourist spots in chandigarh,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7PM,9AM -   7:30PM,9AM -   7:45PM
"https://www.google.com/maps/place/Leisure+Valley/@30.737686,76.7112269,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+chandigarh!3m4!1s0x390fed6fead1991d:0xe90feeb1332027fc!8m2!3d30.7527935!4d76.7920769?hl=en",Leisure Valley,4.4,3219,Park,"10B, Sector 10B, Chandigarh, 160011, India",chandigarh.gov.in,+91 96467 54658,,,Tourist spots in chandigarh,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/ISKCON+Temple,+Chandigarh,+Hare+Krishna+Dham,+Dakshin+Marg,+Sector-36B,+Chandigarh,+160036,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fedb930d54b39:0x7fb1eb2df7b11280?hl=en","ISKCON Temple, Chandigarh",4.7,3146,Hindu temple,"Hare Krishna Dham, Dakshin Marg, Sector-36B, Chandigarh, 160036, India",iskconchandigarh.com,+91 172 260 1590,,TRUE,Tourist spots in chandigarh,"4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM","4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM","4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM","4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM","4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM","4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM","4:30 -   5AM, 7:15AM -   12:45PM, 4:15 -   8PM"
"https://www.google.com/maps/place/Topiary+Park,+Sub.+City+Center,+Sector+35A,+Chandigarh,+160035,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390fedb71881ef6b:0x96ccf9db40cde73b?hl=en",Topiary Park,4.1,1021,Park,"Sub. City Center, Sector 35A, Chandigarh, 160035, India",mcchandigarh.gov.in,,,,Tourist spots in chandigarh,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Fun+City/@30.737686,76.7112269,12z/data=!4m8!1m2!2m1!1sTourist+spots+in+chandigarh!3m4!1s0x390fece9f38b7d3b:0x817a946af2b187ef!8m2!3d30.7055385!4d76.801812?hl=en",Fun City,4.2,2695,Children's amusement center,"Elante Mall Patio, Purv Marg, Phase 1, Ram Darbar, Chandigarh, 160002, India",funcityindia.com,+91 172 464 5360,,TRUE,Tourist spots in chandigarh,11AM -   7:30PM,11AM -   10PM,11AM -   10PM,11AM -   10PM,11AM -   10PM,11AM -   10PM,11AM -   7:30PM
"https://www.google.com/maps/place/Dhanas+Lake,+Dhanas+Main+Rd,+Dhanas,+Chandigarh,+160014,+India/@30.737686,76.7112269,12z/data=!3m1!5s0x390fece98a30442b:0x3e305f6d77746554!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390ff274d252c177:0x400046eb61c0fb60?hl=en",Dhanas Lake,4.2,240,Tourist attraction,"Dhanas Main Rd, Dhanas, Chandigarh, 160014, India",,,,,Tourist spots in chandigarh,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/ISBT+Sec+17,+Chandigarh,+17G,+17F,+Sector+17,+Chandigarh,+160017,+India/@30.737686,76.7112269,12z/data=!4m5!1m2!2m1!1sTourist+spots+in+chandigarh!3m1!1s0x390feda75bb52c8b:0x3b6fe316b2e9cff?hl=en","ISBT Sec 17, Chandigarh",4.3,11017,Tourist attraction,"17G, 17F, Sector 17, Chandigarh, 160017, India",,,,,Tourist spots in chandigarh,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
